freq_mhz,standby_dbuvm,movement_xray_dbuvm,delta_db
33.955078125,26.18842509439325,42.20342509439325,16.015000000000004
34.00390625,25.68842509439325,40.716425094393244,15.027999999999995
34.052734375,25.80042509439325,40.78242509439325,14.981999999999996
34.1015625,25.527425094393248,41.05542509439324,15.527999999999995
34.150390625,25.24242509439325,38.89342509439325,13.651
34.19921875,25.06342509439325,37.841425094393244,12.777999999999995
34.248046875,24.763425094393245,39.142425094393246,14.379000000000001
34.296875,24.72542509439325,36.30542509439324,11.579999999999995
34.345703125,24.52942509439325,35.90142509439325,11.371999999999996
34.39453125,24.530425094393248,37.24742509439325,12.717000000000002
34.443359375,24.534425094393246,34.17742509439324,9.642999999999997
34.4921875,24.36742509439325,34.29742509439325,9.929999999999996
34.541015625,24.27642509439325,35.81742509439324,11.540999999999993
34.58984375,24.336425094393245,33.349425094393254,9.013000000000009
34.638671875,24.53942509439325,33.254425094393255,8.715000000000007
34.6875,24.34342509439325,34.73242509439325,10.389
34.736328125,24.50542509439325,32.92042509439325,8.415000000000003
34.78515625,24.384425094393247,32.42142509439324,8.036999999999995
34.833984375,24.256425094393247,34.00642509439325,9.750000000000004
34.8828125,24.399425094393248,32.587425094393254,8.188000000000006
34.931640625,24.36742509439325,32.243425094393245,7.875999999999994
34.98046875,24.469425094393248,33.615425094393245,9.145999999999997
35.029296875,24.61842509439325,32.50942509439325,7.891000000000002
35.078125,24.629425094393252,32.204425094393244,7.574999999999992
35.126953125,24.92542509439325,33.31942509439325,8.394000000000002
35.17578125,24.799425094393246,32.42342509439325,7.624000000000006
35.224609375,25.399425094393248,32.42542509439325,7.026
35.2734375,25.46842509439325,33.19442509439325,7.726000000000003
35.322265625,25.814425094393247,32.56342509439325,6.749000000000006
35.37109375,26.03642509439325,32.861425094393255,6.825000000000006
35.419921875,25.89242509439325,33.42442509439324,7.531999999999993
35.46875,26.510425094393252,33.17242509439325,6.6619999999999955
35.517578125,26.36142509439325,33.39642509439325,7.035
35.56640625,26.601425094393246,33.81442509439324,7.212999999999997
35.615234375,26.54842509439325,34.73842509439325,8.190000000000001
35.6640625,26.336425094393245,34.56442509439324,8.227999999999998
35.712890625,26.714425094393246,34.53942509439325,7.825000000000006
35.76171875,26.39542509439325,36.03942509439325,9.644000000000002
35.810546875,26.42942509439325,35.53042509439325,9.101000000000003
35.859375,26.071425094393252,35.04542509439325,8.974
35.908203125,25.79842509439325,36.63742509439325,10.839000000000002
35.95703125,25.820425094393247,35.42142509439324,9.600999999999996
36.005859375,25.50242509439325,34.728425094393245,9.225999999999996
36.0546875,25.37442509439325,36.54342509439324,11.168999999999993
36.103515625,25.27342509439325,35.07442509439325,9.800999999999998
36.15234375,25.449425094393245,34.17142509439324,8.721999999999998
36.201171875,25.27342509439325,36.03142509439324,10.757999999999992
36.25,25.41142509439325,34.43942509439324,9.027999999999995
36.298828125,25.433425094393247,33.43342509439324,7.9999999999999964
36.34765625,25.50542509439325,35.30542509439324,9.799999999999994
36.396484375,25.671425094393246,33.731425094393245,8.059999999999999
36.4453125,25.52942509439325,32.58142509439325,7.052000000000003
36.494140625,25.91142509439325,34.80142509439325,8.890000000000004
36.54296875,25.85642509439325,32.94142509439325,7.085000000000004
36.591796875,26.08142509439325,31.91142509439325,5.829999999999998
36.640625,26.13642509439325,34.011425094393246,7.8749999999999964
36.689453125,26.207425094393248,32.32542509439325,6.118000000000006
36.73828125,26.31642509439325,31.34642509439325,5.030000000000001
36.787109375,26.37342509439325,33.465425094393254,7.092000000000002
36.8359375,26.72742509439325,31.716425094393248,4.988999999999997
36.884765625,26.580425094393245,30.88642509439325,4.3060000000000045
36.93359375,26.479425094393246,32.90042509439324,6.420999999999996
36.982421875,26.48742509439325,31.287425094393246,4.799999999999997
37.03125,26.32542509439325,30.894425094393245,4.5689999999999955
37.080078125,26.49642509439325,32.731425094393245,6.234999999999996
37.12890625,26.213425094393248,31.29842509439325,5.085000000000001
37.177734375,26.49542509439325,30.86142509439325,4.366
37.2265625,26.168425094393246,32.603425094393245,6.434999999999999
37.275390625,26.324425094393245,31.35242509439325,5.028000000000006
37.32421875,26.342425094393246,30.92642509439325,4.584000000000003
37.373046875,26.217425094393246,32.81842509439325,6.601000000000003
37.421875,26.84942509439325,31.415425094393246,4.565999999999995
37.470703125,26.99042509439325,30.649425094393248,3.658999999999999
37.51953125,27.15442509439325,32.91042509439325,5.755999999999997
37.568359375,26.610425094393246,31.567425094393247,4.957000000000001
37.6171875,26.69042509439325,30.875425094393247,4.184999999999995
37.666015625,26.951425094393247,33.18242509439325,6.231000000000005
37.71484375,26.59642509439325,31.99042509439325,5.393999999999998
37.763671875,27.21542509439325,31.30942509439325,4.094000000000001
37.8125,26.99342509439325,33.49442509439325,6.501000000000001
37.861328125,27.213425094393248,32.629425094393255,5.4160000000000075
37.91015625,27.202425094393245,31.88642509439325,4.684000000000005
37.958984375,27.088425094393248,33.86042509439325,6.772000000000002
38.0078125,27.68242509439325,33.25642509439325,5.574000000000002
38.056640625,27.571425094393252,32.41342509439325,4.841999999999995
38.10546875,27.82842509439325,34.17742509439324,6.348999999999993
38.154296875,27.16942509439325,33.728425094393245,6.558999999999994
38.203125,27.25542509439325,32.55542509439324,5.299999999999994
38.251953125,27.29142509439325,33.733425094393255,6.442000000000004
38.30078125,26.89242509439325,33.66742509439325,6.775000000000002
